男女,市区町村コード,町丁字コード,地域階層レベル,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数,徒歩のみ,鉄道・電車,乗合バス,勤め先・学校のバス,自家用車,ハイヤー・タクシー,オートバイ,自転車,その他,利用交通手段「不詳」
総数,14102,540,2,,,,神奈川県,横浜市神奈川区,星野町,,391,25,276,62,4,41,3,4,49,7,6
総数,14102,550,3,,,,神奈川県,横浜市神奈川区,新浦島町,,1158,98,888,58,12,104,3,14,71,9,12
総数,14102,55001,4,,,,神奈川県,横浜市神奈川区,新浦島町,一丁目,555,60,405,29,6,56,2,8,32,6,7
総数,14102,55002,4,,,,神奈川県,横浜市神奈川区,新浦島町,二丁目,603,38,483,29,6,48,1,6,39,3,5
総数,14102,570,2,,,,神奈川県,横浜市神奈川区,出田町,,-,-,-,-,-,-,-,-,-,-,-
総数,14102,580,2,,,,神奈川県,横浜市神奈川区,鈴繁町,,-,-,-,-,-,-,-,-,-,-,-
総数,14102,590,3,,,,神奈川県,横浜市神奈川区,橋本町,,940,84,631,307,13,97,4,11,142,11,10
総数,14102,59001,4,,,,神奈川県,横浜市神奈川区,橋本町,一丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14102,59002,4,,,,神奈川県,横浜市神奈川区,橋本町,二丁目,940,84,631,307,13,97,4,11,142,11,10
総数,14102,59003,4,,,,神奈川県,横浜市神奈川区,橋本町,三丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14102,610,2,,,,神奈川県,横浜市神奈川区,瑞穂町,,-,-,-,-,-,-,-,-,-,-,-
総数,14102,620,3,合算地域あり,,062001;062002,神奈川県,横浜市神奈川区,千若町,,16,4,9,3,-,-,-,-,2,1,1
総数,14102,62001,4,秘匿地域,620,,神奈川県,横浜市神奈川区,千若町,一丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14102,62002,4,秘匿地域,620,,神奈川県,横浜市神奈川区,千若町,二丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14102,62003,4,,,,神奈川県,横浜市神奈川区,千若町,三丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14102,650,2,,,,神奈川県,横浜市神奈川区,大野町,,436,110,249,39,1,39,4,1,30,-,4
総数,14102,660,2,,,,神奈川県,横浜市神奈川区,桐畑,,345,54,234,20,9,28,3,4,14,5,11
総数,14102,670,2,,,,神奈川県,横浜市神奈川区,高島台,,1311,136,980,91,10,111,8,11,59,18,25
総数,14102,680,3,,,,神奈川県,横浜市神奈川区,上反町,,517,51,376,50,6,39,2,8,16,6,17
総数,14102,68001,4,,,,神奈川県,横浜市神奈川区,上反町,一丁目,244,23,186,18,3,17,-,4,6,3,8
総数,14102,68002,4,,,,神奈川県,横浜市神奈川区,上反町,二丁目,273,28,190,32,3,22,2,4,10,3,9
総数,14102,700,2,,,,神奈川県,横浜市神奈川区,沢渡,,609,84,402,109,6,64,5,7,38,7,13
総数,14102,710,2,,,,神奈川県,横浜市神奈川区,松ケ丘,,981,96,714,68,8,97,8,11,44,13,28
総数,14102,720,2,,,,神奈川県,横浜市神奈川区,泉町,,297,38,216,31,2,26,1,2,9,3,9
総数,14102,730,3,,,,神奈川県,横浜市神奈川区,反町,,1419,172,1067,109,11,69,4,11,72,14,27
総数,14102,73001,4,,,,神奈川県,横浜市神奈川区,反町,一丁目,608,72,467,49,6,18,2,5,27,11,9
総数,14102,73002,4,,,,神奈川県,横浜市神奈川区,反町,二丁目,275,44,199,24,1,13,1,1,18,1,4
総数,14102,73003,4,,,,神奈川県,横浜市神奈川区,反町,三丁目,227,23,178,13,1,12,1,1,10,1,5
総数,14102,73004,4,,,,神奈川県,横浜市神奈川区,反町,四丁目,309,33,223,23,3,26,-,4,17,1,9
総数,14102,770,3,,,,神奈川県,横浜市神奈川区,松本町,,1309,120,981,88,9,89,2,20,59,14,47
総数,14102,77001,4,,,,神奈川県,横浜市神奈川区,松本町,一丁目,289,25,217,20,3,21,1,4,12,2,7
総数,14102,77002,4,,,,神奈川県,横浜市神奈川区,松本町,二丁目,244,24,187,14,1,15,-,2,10,3,6
総数,14102,77003,4,,,,神奈川県,横浜市神奈川区,松本町,三丁目,335,32,248,26,2,17,-,4,14,4,23
総数,14102,77004,4,,,,神奈川県,横浜市神奈川区,松本町,四丁目,189,24,135,10,2,14,-,6,11,2,7
総数,14102,77005,4,,,,神奈川県,横浜市神奈川区,松本町,五丁目,182,9,143,10,1,15,1,3,9,2,2
総数,14102,77006,4,,,,神奈川県,横浜市神奈川区,松本町,六丁目,70,6,51,8,-,7,-,1,3,1,2
総数,14102,830,2,,,,神奈川県,横浜市神奈川区,栗田谷,,1236,113,869,200,11,113,5,21,99,13,24
総数,14102,840,2,,,,神奈川県,横浜市神奈川区,旭ケ丘,,642,74,451,51,6,69,2,13,47,9,9
総数,14102,850,2,,,,神奈川県,横浜市神奈川区,広台太田町,,386,47,286,40,5,22,1,5,20,2,12
総数,14102,860,2,,,,神奈川県,横浜市神奈川区,三ツ沢東町,,629,52,422,64,5,81,4,23,26,8,27
総数,14102,870,2,,,,神奈川県,横浜市神奈川区,三ツ沢西町,,521,38,343,89,5,72,2,25,20,5,10
総数,14102,880,2,,,,神奈川県,横浜市神奈川区,三ツ沢南町,,858,57,615,150,15,93,1,34,43,9,18
総数,14102,890,2,,,,神奈川県,横浜市神奈川区,三ツ沢上町,,1317,88,941,146,9,160,2,25,56,13,29
総数,14102,900,2,,,,神奈川県,横浜市神奈川区,三ツ沢中町,,1284,87,833,181,11,167,5,50,89,18,42
総数,14102,910,2,,,,神奈川県,横浜市神奈川区,三ツ沢下町,,1923,139,1415,189,25,208,10,53,117,15,31
総数,14102,920,2,,,,神奈川県,横浜市神奈川区,二本榎,,433,51,297,21,4,47,-,13,25,4,10
総数,14102,930,2,,,,神奈川県,横浜市神奈川区,中丸,,335,62,197,59,2,27,3,13,35,1,5
総数,14102,940,2,,,,神奈川県,横浜市神奈川区,斎藤分町,,1464,163,1053,156,10,96,10,22,93,12,23
総数,14102,950,2,,,,神奈川県,横浜市神奈川区,平川町,,933,79,718,54,8,53,2,7,62,7,22
総数,14102,960,2,,,,神奈川県,横浜市神奈川区,白楽,,838,79,617,67,7,67,9,13,40,6,27
総数,14102,970,3,,,,神奈川県,横浜市神奈川区,六角橋,,6010,564,4084,868,46,543,12,183,604,63,108
総数,14102,97001,4,,,,神奈川県,横浜市神奈川区,六角橋,一丁目,895,78,709,64,5,45,3,17,42,7,14
総数,14102,97002,4,,,,神奈川県,横浜市神奈川区,六角橋,二丁目,1116,117,786,145,11,82,2,31,92,10,16
総数,14102,97003,4,,,,神奈川県,横浜市神奈川区,六角橋,三丁目,490,81,293,74,3,51,1,14,31,6,18
総数,14102,97004,4,,,,神奈川県,横浜市神奈川区,六角橋,四丁目,816,105,463,239,8,84,1,33,104,11,20
総数,14102,97005,4,,,,神奈川県,横浜市神奈川区,六角橋,五丁目,1205,87,786,185,8,136,2,46,173,7,18
総数,14102,97006,4,,,,神奈川県,横浜市神奈川区,六角橋,六丁目,1488,96,1047,161,11,145,3,42,162,22,22
総数,14102,1030,3,,,,神奈川県,横浜市神奈川区,神大寺,,5661,452,3256,1651,48,819,26,305,637,60,130
総数,14102,103001,4,,,,神奈川県,横浜市神奈川区,神大寺,一丁目,1462,128,804,481,11,225,6,75,175,21,36
総数,14102,103002,4,,,,神奈川県,横浜市神奈川区,神大寺,二丁目,2055,158,1115,646,13,298,7,156,215,18,56
総数,14102,103003,4,,,,神奈川県,横浜市神奈川区,神大寺,三丁目,1126,94,674,291,14,165,11,46,107,16,23
総数,14102,103004,4,,,,神奈川県,横浜市神奈川区,神大寺,四丁目,1018,72,663,233,10,131,2,28,140,5,15
総数,14102,1080,3,,,,神奈川県,横浜市神奈川区,片倉,,5787,366,3803,670,53,895,21,181,402,90,137
総数,14102,108001,4,,,,神奈川県,横浜市神奈川区,片倉,一丁目,1785,123,1193,228,14,252,7,55,111,28,31
総数,14102,108002,4,,,,神奈川県,横浜市神奈川区,片倉,二丁目,1347,86,847,202,9,261,5,33,86,23,33
総数,14102,108003,4,,,,神奈川県,横浜市神奈川区,片倉,三丁目,298,19,199,24,5,45,-,11,18,5,14
総数,14102,108004,4,,,,神奈川県,横浜市神奈川区,片倉,四丁目,592,30,395,79,6,96,4,21,40,6,10
総数,14102,108005,4,,,,神奈川県,横浜市神奈川区,片倉,五丁目,1765,108,1169,137,19,241,5,61,147,28,49
総数,14102,1090,2,,,,神奈川県,横浜市神奈川区,三枚町,,2299,191,1078,487,25,527,6,176,259,44,59
総数,14102,1100,3,,,,神奈川県,横浜市神奈川区,菅田町,,6286,459,2414,2310,72,1764,14,624,518,133,185
総数,14102,110001,4,,,,神奈川県,横浜市神奈川区,菅田町,,5287,372,1988,1972,54,1504,12,550,403,114,166
総数,14102,110002,4,,,,神奈川県,横浜市神奈川区,菅田町,,999,87,426,338,18,260,2,74,115,19,19
総数,14102,1111,3,,,,神奈川県,横浜市神奈川区,羽沢南,,2863,206,1315,616,33,755,9,250,185,47,68
総数,14102,111101,4,,,,神奈川県,横浜市神奈川区,羽沢南,一丁目,920,85,390,255,12,226,1,91,65,19,27
総数,14102,111102,4,,,,神奈川県,横浜市神奈川区,羽沢南,二丁目,1041,68,492,191,11,291,2,85,66,15,23
総数,14102,111103,4,,,,神奈川県,横浜市神奈川区,羽沢南,三丁目,603,40,297,90,9,150,4,49,34,9,13
総数,14102,111104,4,,,,神奈川県,横浜市神奈川区,羽沢南,四丁目,299,13,136,80,1,88,2,25,20,4,5
総数,14102,1112,3,,,,神奈川県,横浜市神奈川区,羽沢町,,2821,224,902,981,16,878,4,293,198,53,97
総数,14102,111201,4,,,,神奈川県,横浜市神奈川区,羽沢町,,223,17,88,68,1,64,-,16,15,3,12
総数,14102,111202,4,,,,神奈川県,横浜市神奈川区,羽沢町,,2598,207,814,913,15,814,4,277,183,50,85
総数,14102,1120,3,,,,神奈川県,横浜市神奈川区,神奈川,,947,118,647,67,8,71,3,7,69,10,44
総数,14102,112001,4,,,,神奈川県,横浜市神奈川区,神奈川,一丁目,226,33,130,18,1,32,-,4,27,3,3
総数,14102,112002,4,,,,神奈川県,横浜市神奈川区,神奈川,二丁目,721,85,517,49,7,39,3,3,42,7,41
総数,14102,1140,2,,,,神奈川県,横浜市神奈川区,神奈川本町,,436,55,340,32,6,22,2,2,13,2,7
総数,14102,1150,3,,,,神奈川県,横浜市神奈川区,東神奈川,,1502,96,1188,96,10,121,5,18,67,16,31
総数,14102,115001,4,,,,神奈川県,横浜市神奈川区,東神奈川,一丁目,567,38,455,34,7,48,3,2,16,4,17
総数,14102,115002,4,,,,神奈川県,横浜市神奈川区,東神奈川,二丁目,935,58,733,62,3,73,2,16,51,12,14
総数,14102,1170,2,,,,神奈川県,横浜市神奈川区,新町,,503,36,374,27,9,32,2,7,29,6,23
総数,14102,1180,2,,,,神奈川県,横浜市神奈川区,浦島町,,558,62,369,35,6,61,1,18,42,6,18
総数,14102,1190,2,,,,神奈川県,横浜市神奈川区,青木町,,812,98,571,47,3,41,5,9,37,6,48
総数,14102,1200,2,,,,神奈川県,横浜市神奈川区,公有水面,,-,-,-,-,-,-,-,-,-,-,-
総数,14103,-,1,,,,神奈川県,横浜市西区,,,45897,6232,28910,7033,470,4028,348,984,3296,452,1255
総数,14103,10,3,,,,神奈川県,横浜市西区,桜木町,,800,140,547,105,13,30,5,3,23,6,29
総数,14103,1004,4,,,,神奈川県,横浜市西区,桜木町,四丁目,292,59,195,26,4,14,3,1,11,-,4
総数,14103,1005,4,,,,神奈川県,横浜市西区,桜木町,五丁目,77,10,57,14,1,4,2,-,1,2,2
総数,14103,1006,4,,,,神奈川県,横浜市西区,桜木町,六丁目,49,11,33,7,-,-,-,-,3,-,-
総数,14103,1007,4,,,,神奈川県,横浜市西区,桜木町,七丁目,382,60,262,58,8,12,-,2,8,4,23
総数,14103,50,3,,,,神奈川県,横浜市西区,花咲町,,1136,191,745,151,11,82,10,7,58,5,25
総数,14103,5004,4,,,,神奈川県,横浜市西区,花咲町,四丁目,447,70,295,52,4,30,2,4,19,2,8
総数,14103,5005,4,,,,神奈川県,横浜市西区,花咲町,五丁目,307,77,175,53,5,21,6,1,17,1,5
総数,14103,5006,4,,,,神奈川県,横浜市西区,花咲町,六丁目,313,34,226,42,1,28,1,-,18,2,10
総数,14103,5007,4,,,,神奈川県,横浜市西区,花咲町,七丁目,69,10,49,4,1,3,1,2,4,-,2
総数,14103,90,2,,,,神奈川県,横浜市西区,紅葉ケ丘,,465,57,307,45,-,52,7,3,30,5,8
総数,14103,100,2,,,,神奈川県,横浜市西区,宮崎町,,454,74,246,35,3,80,10,2,17,6,21
総数,14103,110,2,,,,神奈川県,横浜市西区,老松町,,734,131,432,74,2,58,5,13,45,6,37
総数,14103,120,2,,,,神奈川県,横浜市西区,東ケ丘,,516,65,330,56,5,48,4,11,41,4,13
総数,14103,130,2,,,,神奈川県,横浜市西区,赤門町,,146,16,78,16,1,16,1,4,19,3,4
総数,14103,140,2,,,,神奈川県,横浜市西区,霞ケ丘,,790,66,425,203,8,94,3,40,104,9,19
総数,14103,150,3,,,,神奈川県,横浜市西区,西戸部町,,2885,395,1525,577,30,336,16,124,334,34,73
総数,14103,15001,4,,,,神奈川県,横浜市西区,西戸部町,一丁目,883,132,453,185,12,112,6,46,84,11,18
総数,14103,15002,4,,,,神奈川県,横浜市西区,西戸部町,二丁目,1455,196,779,328,14,163,7,64,165,16,33
総数,14103,15003,4,,,,神奈川県,横浜市西区,西戸部町,三丁目,547,67,293,64,4,61,3,14,85,7,22
総数,14103,180,3,,,,神奈川県,横浜市西区,伊勢町,,1271,179,826,173,8,96,15,14,103,15,24
総数,14103,18001,4,,,,神奈川県,横浜市西区,伊勢町,一丁目,338,84,158,57,2,32,7,8,28,4,9
総数,14103,18002,4,,,,神奈川県,横浜市西区,伊勢町,二丁目,241,43,150,44,1,14,-,1,23,3,4
総数,14103,18003,4,,,,神奈川県,横浜市西区,伊勢町,三丁目,692,52,518,72,5,50,8,5,52,8,11
総数,14103,210,2,,,,神奈川県,横浜市西区,御所山町,,376,76,197,57,4,38,1,13,35,6,4
総数,14103,220,2,,,,神奈川県,横浜市西区,戸部本町,,1682,241,1162,131,42,94,9,15,74,12,80
総数,14103,230,3,,,,神奈川県,横浜市西区,中央,,3569,423,2339,494,41,254,26,52,325,47,87
総数,14103,23001,4,,,,神奈川県,横浜市西区,中央,一丁目,1832,211,1259,226,24,121,16,24,141,19,40
総数,14103,23002,4,,,,神奈川県,横浜市西区,中央,二丁目,1737,212,1080,268,17,133,10,28,184,28,47
総数,14103,250,3,,,,神奈川県,横浜市西区,戸部町,,1852,328,1130,229,22,144,16,32,145,19,33
総数,14103,25001,4,,,,神奈川県,横浜市西区,戸部町,一丁目,138,35,75,21,1,15,1,1,3,2,1
総数,14103,25002,4,,,,神奈川県,横浜市西区,戸部町,二丁目,201,50,103,31,1,14,1,4,10,4,3
総数,14103,25003,4,,,,神奈川県,横浜市西区,戸部町,三丁目,365,56,204,48,4,38,2,10,47,3,7
総数,14103,25004,4,,,,神奈川県,横浜市西区,戸部町,四丁目,304,61,178,34,4,17,2,8,32,3,6
総数,14103,25005,4,,,,神奈川県,横浜市西区,戸部町,五丁目,314,60,200,47,5,20,4,2,22,-,7
総数,14103,25006,4,,,,神奈川県,横浜市西区,戸部町,六丁目,165,24,106,15,5,17,2,2,12,2,3
総数,14103,25007,4,,,,神奈川県,横浜市西区,戸部町,七丁目,365,42,264,33,2,23,4,5,19,5,6
総数,14103,320,3,,,,神奈川県,横浜市西区,高島,,749,137,485,56,8,67,13,2,29,6,16
総数,14103,32001,4,,,,神奈川県,横浜市西区,高島,一丁目,34,6,20,1,1,3,-,1,2,1,1
総数,14103,32002,4,,,,神奈川県,横浜市西区,高島,二丁目,715,131,465,55,7,64,13,1,27,5,15
総数,14103,340,3,,,,神奈川県,横浜市西区,平沼,,4022,630,2806,374,41,190,11,44,201,21,93
総数,14103,34001,4,,,,神奈川県,横浜市西区,平沼,一丁目,2859,475,1987,256,31,133,10,32,133,15,60
総数,14103,34002,4,,,,神奈川県,横浜市西区,平沼,二丁目,1163,155,819,118,10,57,1,12,68,6,33
総数,14103,360,3,,,,神奈川県,横浜市西区,西前町,,64,7,37,7,2,6,1,2,7,-,1
総数,14103,36002,4,,,,神奈川県,横浜市西区,西前町,二丁目,39,4,24,2,2,4,1,2,3,-,1
総数,14103,36003,4,,,,神奈川県,横浜市西区,西前町,三丁目,25,3,13,5,-,2,-,-,4,-,-
総数,14103,380,3,,,,神奈川県,横浜市西区,藤棚町,,1217,153,655,316,7,115,14,51,96,8,50
総数,14103,38001,4,,,,神奈川県,横浜市西区,藤棚町,一丁目,453,75,264,67,3,40,6,15,29,1,19
総数,14103,38002,4,,,,神奈川県,横浜市西区,藤棚町,二丁目,764,78,391,249,4,75,8,36,67,7,31
総数,14103,400,2,,,,神奈川県,横浜市西区,境之谷,,1208,87,595,458,16,172,6,74,130,20,35
総数,14103,410,2,,,,神奈川県,横浜市西区,元久保町,,404,41,247,79,6,46,4,27,18,3,10
総数,14103,420,2,,,,神奈川県,横浜市西区,東久保町,,1678,155,1064,167,10,187,7,78,130,27,58
総数,14103,430,2,,,,神奈川県,横浜市西区,久保町,,1886,178,1271,202,22,154,14,45,164,24,43
総数,14103,440,2,,,,神奈川県,横浜市西区,浜松町,,1054,105,722,136,12,61,4,18,66,13,42
総数,14103,450,2,,,,神奈川県,横浜市西区,西平沼町,,1068,106,817,66,17,75,1,17,51,8,15
総数,14103,460,3,,,,神奈川県,横浜市西区,岡野,,1719,312,1112,174,18,118,11,24,101,11,33
総数,14103,46001,4,,,,神奈川県,横浜市西区,岡野,一丁目,550,116,346,56,2,27,3,4,31,4,10
総数,14103,46002,4,,,,神奈川県,横浜市西区,岡野,二丁目,1169,196,766,118,16,91,8,20,70,7,23
総数,14103,480,3,合算地域あり,,048001;048002,神奈川県,横浜市西区,南幸,,153,29,105,13,-,7,1,3,5,-,5
総数,14103,48001,4,秘匿地域,480,,神奈川県,横浜市西区,南幸,一丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14103,48002,4,秘匿地域,480,,神奈川県,横浜市西区,南幸,二丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14103,500,3,合算地域あり,,050001;050002,神奈川県,横浜市西区,北幸,,379,67,249,29,2,47,2,2,12,4,10
総数,14103,50001,4,秘匿地域,500,,神奈川県,横浜市西区,北幸,一丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14103,50002,4,秘匿地域,500,,神奈川県,横浜市西区,北幸,二丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14103,520,2,,,,神奈川県,横浜市西区,楠町,,1351,210,930,142,13,68,7,10,42,9,44
総数,14103,530,3,,,,神奈川県,横浜市西区,浅間町,,3642,546,2176,914,38,245,17,72,288,38,99
総数,14103,53001,4,,,,神奈川県,横浜市西区,浅間町,一丁目,729,148,465,103,10,34,2,5,18,5,26
総数,14103,53002,4,,,,神奈川県,横浜市西区,浅間町,二丁目,726,102,428,170,6,48,2,14,59,6,29
総数,14103,53003,4,,,,神奈川県,横浜市西区,浅間町,三丁目,844,127,500,255,7,72,7,22,78,7,10
総数,14103,53004,4,,,,神奈川県,横浜市西区,浅間町,四丁目,825,107,452,277,8,58,6,22,92,13,16
総数,14103,53005,4,,,,神奈川県,横浜市西区,浅間町,五丁目,518,62,331,109,7,33,-,9,41,7,18
総数,14103,580,2,,,,神奈川県,横浜市西区,南浅間町,,1249,120,799,165,11,110,3,31,110,15,46
総数,14103,590,2,,,,神奈川県,横浜市西区,浅間台,,956,92,511,252,7,112,8,58,116,17,70
総数,14103,600,2,,,,神奈川県,横浜市西区,宮ケ谷,,1102,146,645,421,12,117,7,40,103,7,15
総数,14103,610,2,,,,神奈川県,横浜市西区,南軽井沢,,417,55,276,60,4,30,3,14,19,7,8
総数,14103,620,2,,,,神奈川県,横浜市西区,北軽井沢,,1400,157,766,458,11,166,5,30,138,10,57
総数,14103,640,3,,,,神奈川県,横浜市西区,みなとみらい,,3503,517,2353,198,23,513,81,9,117,27,48
総数,14103,64001,4,,,,神奈川県,横浜市西区,みなとみらい,一丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14103,64002,4,秘匿地域,64003,,神奈川県,横浜市西区,みなとみらい,二丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14103,64003,4,合算地域あり,,64002,神奈川県,横浜市西区,みなとみらい,三丁目,159,25,105,12,1,24,4,-,10,3,1
総数,14103,64004,4,,,,神奈川県,横浜市西区,みなとみらい,四丁目,2212,301,1541,121,18,308,47,5,52,15,30
総数,14103,64005,4,,,,神奈川県,横浜市西区,みなとみらい,五丁目,897,164,569,55,3,134,21,3,38,7,8
総数,14103,64006,4,,,,神奈川県,横浜市西区,みなとみらい,六丁目,235,27,138,10,1,47,9,1,17,2,9
総数,14103,690,2,,,,神奈川県,横浜市西区,,,-,-,-,-,-,-,-,-,-,-,-
総数,14104,-,1,,,,神奈川県,横浜市中区,,,55246,6605,29061,11969,469,6989,519,1536,5818,710,1978
総数,14104,10,2,合算地域あり,,0020;003001;003002,神奈川県,横浜市中区,日本大通,,93,15,68,5,-,6,4,-,3,1,2
総数,14104,20,2,秘匿地域,10,,神奈川県,横浜市中区,横浜公園,,X,X,X,X,X,X,X,X,X,X,X
総数,14104,30,3,,,,神奈川県,横浜市中区,新港,,X,X,X,X,X,X,X,X,X,X,X
総数,14104,3001,4,秘匿地域,10,,神奈川県,横浜市中区,新港,一丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14104,3002,4,秘匿地域,10,,神奈川県,横浜市中区,新港,二丁目,X,X,X,X,X,X,X,X,X,X,X
総数,14104,40,3,,,,神奈川県,横浜市中区,海岸通,,322,68,212,30,1,13,4,5,13,1,8
総数,14104,4001,4,,,,神奈川県,横浜市中区,海岸通,一丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14104,4002,4,,,,神奈川県,横浜市中区,海岸通,二丁目,88,13,68,9,1,5,-,-,3,-,2
総数,14104,4003,4,,,,神奈川県,横浜市中区,海岸通,三丁目,49,16,25,7,-,4,1,-,1,-,-
総数,14104,4004,4,,,,神奈川県,横浜市中区,海岸通,四丁目,80,16,55,5,-,1,-,3,2,1,2
総数,14104,4005,4,,,,神奈川県,横浜市中区,海岸通,五丁目,105,23,64,9,-,3,3,2,7,-,4
総数,14104,90,3,,,,神奈川県,横浜市中区,元浜町,,143,31,88,6,-,13,3,1,8,4,1
総数,14104,9001,4,,,,神奈川県,横浜市中区,元浜町,一丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14104,9002,4,,,,神奈川県,横浜市中区,元浜町,二丁目,38,13,19,-,-,3,2,-,2,1,-
総数,14104,9003,4,,,,神奈川県,横浜市中区,元浜町,三丁目,80,14,53,4,-,8,1,1,5,1,1
